target_id	length	eff_length	est_counts	tpm
Phel_contig_1	905	615.304	24	3.29276
Phel_contig_10	2138	1847.05	39587	1809.3
Phel_contig_100	10344	10053.1	2537	21.304
Phel_contig_1000	4676	4385.05	9928	191.128
Phel_contig_10000	843	554.861	38	5.78146
Phel_contig_10001	1108	817.055	853	88.1325
Phel_contig_10002	3127	2836.05	257.313	7.65923
Phel_contig_10003	1120	829.055	79.9806	8.14404
Phel_contig_10004	712	430.416	102	20.0055
Phel_contig_10005	1319	1028.05	64	5.25535
Phel_contig_10006	861	572.424	71	10.4708
Phel_contig_10007	777	491.621	37.588	6.45442
Phel_contig_10008	510	252.071	25	8.37252
Phel_contig_10009	609	336.833	11.5789	2.90196
Phel_contig_1001	1473	1182.05	581	41.4932
Phel_contig_10010	771	485.856	4	0.69501
Phel_contig_10011	1568	1277.05	301.24	19.9132
Phel_contig_10012	692	411.95	538	110.249
Phel_contig_10013	2373	2082.05	157	6.36569
Phel_contig_10014	793	506.806	44.243	7.36956
Phel_contig_10015	1463	1172.05	129.517	9.32863
Phel_contig_10016	938	647.66	42.5808	5.55015
Phel_contig_10017	1069	778.055	268.084	29.087
Phel_contig_10018	846	557.764	271.511	41.0938
Phel_contig_10019	679	400.02	77.0266	16.2554
Phel_contig_1002	859	570.481	2	0.295956
Phel_contig_10020	1174	883.055	232	22.1788
Phel_contig_10021	2110	1819.05	896	41.5815
Phel_contig_10022	806	519.341	109	17.7179
Phel_contig_10023	1575	1284.05	49	3.22145
Phel_contig_10024	928	637.773	102	13.5012
Phel_contig_10025	1488	1197.05	196	13.8223
Phel_contig_10026	598	327.194	189	48.7635
Phel_contig_10027	1401	1110.05	830	63.1207
Phel_contig_10028	543	279.549	0	0
Phel_contig_10029	1102	811.055	118	12.282
Phel_contig_1003	1146	855.055	350	34.5551
Phel_contig_10030	2857	2566.05	955	31.4178
Phel_contig_10031	2059	1768.05	543.215	25.9367
Phel_contig_10032	935	644.693	76	9.95174
Phel_contig_10033	516	257.158	33	10.8331
Phel_contig_10034	4128	3837.05	506.937	11.1531
Phel_contig_10035	2487	2196.05	112	4.3054
Phel_contig_10036	1004	713.055	18.4509	2.1844
Phel_contig_10037	2471	2180.05	323.602	12.5309
Phel_contig_10038	834	546.206	159	24.5742
Phel_contig_10039	1685	1394.05	100.928	6.11183
Phel_contig_1004	1581	1290.05	436.651	28.5736
Phel_contig_10040	2252	1961.05	337.134	14.5128
Phel_contig_10041	1570	1279.05	292.404	19.2989
Phel_contig_10042	516	257.158	2	0.656549
Phel_contig_10043	2675	2384.05	837	29.6379
Phel_contig_10044	2379	2088.05	336	13.5843
Phel_contig_10045	1053	762.055	126	13.958
Phel_contig_10046	1354	1063.05	215.783	17.1356
Phel_contig_10047	604	332.47	27	6.85567
Phel_contig_10048	4774	4483.05	467.99	8.81254
Phel_contig_10049	1759	1468.05	460	26.4517
Phel_contig_1005	669	390.981	441	95.2184
Phel_contig_10050	2528	2237.05	336.346	12.6925
Phel_contig_10051	991	700.125	61	7.35517
Phel_contig_10052	1533	1242.05	220	14.9527
Phel_contig_10053	1349	1058.05	272	21.702
Phel_contig_10054	842	553.875	0	0
Phel_contig_10055	1012	721.055	82.9947	9.71673
Phel_contig_10056	605	333.288	288.45	73.0616
Phel_contig_10057	565	298.431	4.14643	1.17292
Phel_contig_10058	1421	1130.05	758	56.625
Phel_contig_10059	671	392.811	137.457	29.5408
Phel_contig_1006	680	400.927	218.265	45.9575
Phel_contig_10060	1142	851.055	103	10.2169
Phel_contig_10061	959	668.382	0	0
Phel_contig_10062	725	442.475	62	11.8288
Phel_contig_10063	519	259.701	53	17.2282
Phel_contig_10064	1344	1053.05	201	16.1133
Phel_contig_10065	650	373.594	63.1396	14.2673
Phel_contig_10066	805	518.393	34.1527	5.56166
Phel_contig_10067	1839	1548.05	368.441	20.0919
Phel_contig_10068	1288	997.055	157	13.2929
Phel_contig_10069	2996	2705.05	451.302	14.0841
Phel_contig_1007	757	472.691	893.628	159.594
Phel_contig_10070	2396	2105.05	574.865	23.0537
Phel_contig_10071	945	654.53	2	0.257952
Phel_contig_10072	1011	720.055	103.323	12.1135
Phel_contig_10073	1739	1448.05	869	50.6609
Phel_contig_10074	857	568.51	577	85.6794
Phel_contig_10075	974	683.264	61	7.53667
Phel_contig_10076	591	320.984	49	12.887
Phel_contig_10077	1218	927.055	205	18.6675
Phel_contig_10078	1722	1431.05	86	5.07318
Phel_contig_10079	4519	4228.05	708.096	14.1381
Phel_contig_1008	917	626.994	126.461	17.0267
Phel_contig_10080	1179	888.055	130	12.3578
Phel_contig_10081	516	257.158	153	50.226
Phel_contig_10082	762	477.403	81.2876	14.374
Phel_contig_10083	762	477.403	41.3108	7.30495
Phel_contig_10084	648	371.786	78.8783	17.9103
Phel_contig_10085	993	702.108	122.792	14.764
Phel_contig_10086	1909	1618.05	0	0
Phel_contig_10087	1279	988.055	72.9057	6.22901
Phel_contig_10088	796	509.678	7	1.15942
Phel_contig_10089	995	704.072	0	0
Phel_contig_1009	2709	2418.05	1006.21	35.1285
Phel_contig_10090	2530	2239.05	232	8.74705
Phel_contig_10091	1233	942.055	68.1142	6.10379
Phel_contig_10092	1180	889.055	166	15.7622
Phel_contig_10093	689	409.233	19	3.91941
Phel_contig_10094	1244	953.055	123.924	10.9768
Phel_contig_10095	1435	1144.05	256.47	18.9247
Phel_contig_10096	2449	2158.05	452.873	17.7155
Phel_contig_10097	503	246.239	45.6194	15.6398
Phel_contig_10098	1041	750.055	102	11.4801
Phel_contig_10099	744	460.421	76.5371	14.0331
Phel_contig_101	1984	1693.05	846	42.183
Phel_contig_1010	4061	3770.05	1845	41.313
Phel_contig_10100	1727	1436.05	126	7.40692
Phel_contig_10101	1002	711.055	275	32.6489
Phel_contig_10102	587	317.411	47.6094	12.6622
Phel_contig_10103	1633	1342.05	845	53.1526
Phel_contig_10104	5712	5421.05	2027.94	31.5798
Phel_contig_10105	4352	4061.05	508.08	10.5616
Phel_contig_10106	2694	2403.05	343	12.0495
Phel_contig_10107	3186	2895.05	904.659	26.3795
Phel_contig_10108	6573	6282.05	865	11.6239
Phel_contig_10109	1009	718.055	40	4.70263
Phel_contig_1011	3851	3560.05	368.32	8.73388
Phel_contig_10110	1167	876.055	2	0.192725
Phel_contig_10111	3878	3587.05	166	3.90669
Phel_contig_10112	841	552.945	65.0806	9.93593
Phel_contig_10113	1177	886.055	65	6.19286
Phel_contig_10114	630	355.532	158	37.5161
Phel_contig_10115	691	410.992	41	8.42148
Phel_contig_10116	1824	1533.05	366	20.154
Phel_contig_10117	510	252.071	329	110.182
Phel_contig_10119	2988	2697.05	527.717	16.5177
Phel_contig_1012	6979	6688.05	17333	218.782
Phel_contig_10120	1053	762.055	274	30.3531
Phel_contig_10121	2404	2113.05	963	38.4728
Phel_contig_10122	858	569.481	28	4.15066
Phel_contig_10123	1445	1154.05	35.2127	2.57579
Phel_contig_10124	1142	851.055	162	16.0693
Phel_contig_10125	786	500.11	325.494	54.9435
Phel_contig_10126	824	536.505	165	25.9626
Phel_contig_10127	6932	6641.05	1681.67	21.3768
Phel_contig_10128	954	663.415	284	36.1386
Phel_contig_10129	878	589.046	93	13.3282
Phel_contig_1013	4563	4272.05	3244.4	64.1115
Phel_contig_10130	4942	4651.05	1559.73	28.3098
Phel_contig_10131	2252	1961.05	622.209	26.7846
Phel_contig_10132	664	386.39	438.402	95.7822
Phel_contig_10133	958	667.382	7	0.885446
Phel_contig_10134	1692	1401.05	930	56.0359
