target_id	length	eff_length	est_counts	tpm
Phel_contig_1	905	601.116	9	3.72574
Phel_contig_10	2138	1833.67	522.867	70.9577
Phel_contig_100	10344	10039.7	266	6.59312
Phel_contig_1000	4676	4371.67	1092	62.159
Phel_contig_10000	843	540.654	11	5.06294
Phel_contig_10001	1108	803.669	12	3.71563
Phel_contig_10002	3127	2822.67	19.2393	1.69612
Phel_contig_10003	1120	815.669	9.10744	2.7785
Phel_contig_10004	712	415.591	17	10.1792
Phel_contig_10005	1319	1014.67	44	10.7909
Phel_contig_10006	861	558.083	5	2.22946
Phel_contig_10007	777	477.094	1	0.521585
Phel_contig_10008	510	238.123	0	0
Phel_contig_10009	609	321.166	4.2938	3.32691
Phel_contig_1001	1473	1168.67	195	41.5214
Phel_contig_10010	771	471.46	0	0
Phel_contig_10011	1568	1263.67	23	4.52922
Phel_contig_10012	692	397.339	19	11.8993
Phel_contig_10013	2373	2068.67	48	5.77403
Phel_contig_10014	793	492.362	22	11.119
Phel_contig_10015	1463	1158.67	13.4032	2.87858
Phel_contig_10016	938	633.951	11	4.31783
Phel_contig_10017	1069	764.669	13.2303	4.30552
Phel_contig_10018	846	543.599	35.4346	16.221
Phel_contig_10019	679	385.085	4	2.58483
Phel_contig_1002	859	556.157	3	1.34231
Phel_contig_10020	1174	869.669	21	6.00889
Phel_contig_10021	2110	1805.67	54	7.44191
Phel_contig_10022	806	504.795	1	0.492963
Phel_contig_10023	1575	1270.67	1	0.195838
Phel_contig_10024	928	624.014	1	0.398781
Phel_contig_10025	1488	1183.67	47	9.8809
Phel_contig_10026	598	311.385	12	9.58986
Phel_contig_10027	1401	1096.67	76	17.2451
Phel_contig_10028	543	264.421	0	0
Phel_contig_10029	1102	797.669	14	4.36751
Phel_contig_1003	1146	841.669	35	10.348
Phel_contig_10030	2857	2552.67	39	3.80188
Phel_contig_10031	2059	1754.67	21.0221	2.98133
Phel_contig_10032	935	630.972	13	5.12698
Phel_contig_10033	516	242.916	2	2.04881
Phel_contig_10034	4128	3823.67	40.5529	2.63919
Phel_contig_10035	2487	2182.67	14	1.59613
Phel_contig_10036	1004	699.669	0	0
Phel_contig_10037	2471	2166.67	12.0745	1.38678
Phel_contig_10038	834	531.976	7	3.27442
Phel_contig_10039	1685	1380.67	5.67028	1.02198
Phel_contig_1004	1581	1276.67	44.3035	8.63553
Phel_contig_10040	2252	1947.67	57.3945	7.33303
Phel_contig_10041	1570	1265.67	23.7667	4.6728
Phel_contig_10042	516	242.916	1	1.02441
Phel_contig_10043	2675	2370.67	115	12.0713
Phel_contig_10044	2379	2074.67	9	1.0795
Phel_contig_10045	1053	748.669	37	12.2982
Phel_contig_10046	1354	1049.67	22.4481	5.32177
Phel_contig_10047	604	316.774	6	4.71336
Phel_contig_10048	4774	4469.67	39	2.17129
Phel_contig_10049	1759	1454.67	22	3.76346
Phel_contig_1005	669	375.682	541	358.349
Phel_contig_10050	2528	2223.67	46.6603	5.22163
Phel_contig_10051	991	686.669	91	32.9779
Phel_contig_10052	1533	1228.67	21	4.25317
Phel_contig_10053	1349	1044.67	8	1.90564
Phel_contig_10054	842	539.672	0	0
Phel_contig_10055	1012	707.669	40	14.0656
Phel_contig_10056	605	317.642	10.3799	8.13176
Phel_contig_10057	565	282.645	0	0
Phel_contig_10058	1421	1116.67	22	4.90261
Phel_contig_10059	671	377.617	5.61413	3.69964
Phel_contig_1006	680	386.019	48	30.9429
Phel_contig_10060	1142	837.669	4	1.18827
Phel_contig_10061	959	654.802	8	3.04025
Phel_contig_10062	725	427.851	6	3.4897
Phel_contig_10063	519	245.347	1	1.01426
Phel_contig_10064	1344	1039.67	9	2.15415
Phel_contig_10065	650	358.263	6.65141	4.61998
Phel_contig_10066	805	503.812	6	2.96355
Phel_contig_10067	1839	1534.67	35.2019	5.70795
Phel_contig_10068	1288	983.669	60	15.1786
Phel_contig_10069	2996	2691.67	38.0473	3.51748
Phel_contig_1007	757	457.976	534	290.153
Phel_contig_10070	2396	2091.67	49.1964	5.85287
Phel_contig_10071	945	640.888	8	3.10625
Phel_contig_10072	1011	706.669	25.2083	8.8768
Phel_contig_10073	1739	1434.67	93	16.131
Phel_contig_10074	857	554.287	20	8.97892
Phel_contig_10075	974	669.691	32.838	12.202
Phel_contig_10076	591	305.307	6	4.89038
Phel_contig_10077	1218	913.669	7	1.90651
Phel_contig_10078	1722	1417.67	26	4.56381
Phel_contig_10079	4519	4214.67	55	3.24734
Phel_contig_1008	917	613.055	17.0617	6.92549
Phel_contig_10080	1179	874.669	27	7.68155
Phel_contig_10081	516	242.916	1	1.02441
Phel_contig_10082	762	462.775	1	0.537724
Phel_contig_10083	762	462.775	9.0556	4.86941
Phel_contig_10084	648	356.386	12.0197	8.39271
Phel_contig_10085	993	688.669	41	14.815
Phel_contig_10086	1909	1604.67	0	0
Phel_contig_10087	1279	974.669	24.1708	6.1711
Phel_contig_10088	796	495.263	5	2.51225
Phel_contig_10089	995	690.669	0	0
Phel_contig_1009	2709	2404.67	1309.64	135.527
Phel_contig_10090	2530	2225.67	79	8.83274
Phel_contig_10091	1233	928.669	2	0.535917
Phel_contig_10092	1180	875.669	50	14.2088
Phel_contig_10093	689	394.541	1	0.63072
Phel_contig_10094	1244	939.669	33.0485	8.75196
Phel_contig_10095	1435	1130.67	6	1.32052
Phel_contig_10096	2449	2144.67	42.2015	4.89662
Phel_contig_10097	503	232.371	53.2514	57.0266
Phel_contig_10098	1041	736.669	13	4.39137
Phel_contig_10099	744	445.569	38	21.2225
Phel_contig_101	1984	1679.67	33	4.88899
Phel_contig_1010	4061	3756.67	208	13.7781
Phel_contig_10100	1727	1422.67	10	1.74914
Phel_contig_10101	1002	697.669	3	1.07004
Phel_contig_10102	587	301.731	0	0
Phel_contig_10103	1633	1328.67	39	7.30427
Phel_contig_10104	5712	5407.67	7940.45	365.396
Phel_contig_10105	4352	4047.67	111	6.82412
Phel_contig_10106	2694	2389.67	26	2.70747
Phel_contig_10107	3186	2881.67	95.9534	8.286
Phel_contig_10108	6573	6268.67	183	7.26448
Phel_contig_10109	1009	704.669	47	16.5975
Phel_contig_1011	3851	3546.67	36.4373	2.55655
Phel_contig_10110	1167	862.669	4	1.15384
Phel_contig_10111	3878	3573.67	48	3.34238
Phel_contig_10112	841	538.726	3.12622	1.44405
Phel_contig_10113	1177	872.669	11	3.13669
Phel_contig_10114	630	339.84	4	2.92897
Phel_contig_10115	691	396.42	7	4.39411
Phel_contig_10116	1824	1519.67	63	10.3162
Phel_contig_10117	510	238.123	6	6.27016
Phel_contig_10119	2988	2683.67	107.621	9.97926
Phel_contig_1012	6979	6674.67	697	25.9855
Phel_contig_10120	1053	748.669	14	4.65336
Phel_contig_10121	2404	2099.67	33	3.91104
Phel_contig_10122	858	555.231	7	3.13728
Phel_contig_10123	1445	1140.67	6.02964	1.31541
Phel_contig_10124	1142	837.669	36	10.6945
Phel_contig_10125	786	485.658	17.5568	8.99586
Phel_contig_10126	824	522.258	2	0.952957
Phel_contig_10127	6932	6627.67	89.3361	3.35425
Phel_contig_10128	954	649.802	11	4.21251
Phel_contig_10129	878	574.723	16	6.92772
Phel_contig_1013	4563	4258.67	654.167	38.2247
Phel_contig_10130	4942	4637.67	168	9.01443
Phel_contig_10131	2252	1947.67	346.906	44.3227
Phel_contig_10132	664	371.115	13	8.71692
Phel_contig_10133	958	653.802	9	3.42551
Phel_contig_10134	1692	1387.67	78	13.9874
Phel_contig_10135	1382	1077.67	2	0.461821
Phel_contig_10136	646	354.532	20.8812	14.6565
Phel_contig_10137	640	348.941	34.4514	24.5688
Phel_contig_10138	2469	2164.67	649	74.6074
Phel_contig_10139	1003	698.669	26	9.26042
Phel_contig_1014	1097	792.669	2	0.627866
Phel_contig_10140	2077	1772.67	64	8.98424
Phel_contig_10141	574	290.355	1	0.857036
Phel_contig_10142	897	593.255	1	0.419457
Phel_contig_10143	1122	817.669	41.5902	12.6573
Phel_contig_10144	3512	3207.67	19	1.47398
Phel_contig_10146	513	240.5	6	6.20819
Phel_contig_10147	2552	2247.67	64.5225	7.14344
Phel_contig_10148	1108	803.669	26.5368	8.21677
Phel_contig_10149	1354	1049.67	42.7305	10.1301
Phel_contig_1015	3671	3366.67	173	12.7872
Phel_contig_10150	874	570.876	10	4.359
Phel_contig_10151	529	253.284	1.00329	0.985702
Phel_contig_10152	1158	853.669	8.00883	2.33458
Phel_contig_10153	609	321.166	2	1.54964
Phel_contig_10154	1123	818.669	10	3.03963
Phel_contig_10155	1387	1082.67	25.7724	5.92362
Phel_contig_10156	1485	1180.67	25.06	5.2818
Phel_contig_10157	1006	701.669	69	24.4707
Phel_contig_10158	517	243.703	4	4.08439
Phel_contig_10159	2291	1986.67	108	13.5278
Phel_contig_1016	4907	4602.67	1097.87	59.3568
Phel_contig_10160	3679	3374.67	64	4.7193
Phel_contig_10161	1684	1379.67	23	4.14841
Phel_contig_10162	671	377.617	9	5.93088
Phel_contig_10163	837	534.797	6	2.79184
Phel_contig_10164	1441	1136.67	10	2.18925
Phel_contig_10165	5653	5348.67	45	2.09361
Phel_contig_10166	1033	728.669	69	23.5639
Phel_contig_10167	1766	1461.67	32	5.44791
Phel_contig_10168	1047	742.669	9	3.01562
Phel_contig_10169	597	310.482	9	7.2133
Phel_contig_1017	902	598.156	728	302.863
Phel_contig_10170	867	563.951	3	1.32376
Phel_contig_10171	567	284.256	3	2.62628
Phel_contig_10172	2093	1788.67	30	4.17369
Phel_contig_10173	4199	3894.67	58.8873	3.76253
Phel_contig_10174	627	337.096	41.4016	30.5627
Phel_contig_10175	884	580.627	26.0449	11.1623
Phel_contig_10176	566	283.476	4	3.51134
Phel_contig_10177	585	299.91	10.5284	8.73579
Phel_contig_10178	1496	1191.67	165	34.4554
Phel_contig_10179	1152	847.669	21	6.16484
Phel_contig_1018	574	290.355	433	371.097
Phel_contig_10180	2385	2080.67	29.7433	3.55725
Phel_contig_10181	2066	1761.67	6	0.847531
Phel_contig_10182	945	640.888	2	0.776563
Phel_contig_10183	1946	1641.67	14	2.12213
Phel_contig_10184	628	337.991	4.25522	3.13289
Phel_contig_10186	1750	1445.67	89	15.3197
Phel_contig_10187	2451	2146.67	2	0.231843
Phel_contig_10188	2118	1813.67	58	7.95791
Phel_contig_10189	1187	882.669	3	0.84577
Phel_contig_1019	7548	7243.67	171	5.87444
Phel_contig_10190	1424	1119.67	55	12.2237
Phel_contig_10191	1353	1048.67	93	22.0685
Phel_contig_10192	2452	2147.67	42	4.86643
Phel_contig_10193	981	676.691	32	11.7676
Phel_contig_10194	3454	3149.67	96	7.58464
Phel_contig_10195	851	548.508	2	0.907352
Phel_contig_10196	901	597.156	10	4.16717
Phel_contig_10197	696	400.906	2	1.24141
Phel_contig_10198	1178	873.669	24	6.83586
Phel_contig_10199	616	327.482	45	34.1944
Phel_contig_102	8191	7886.67	933.619	29.4581
Phel_contig_1020	589	303.551	1	0.819778
Phel_contig_10200	1433	1128.67	9	1.98429
Phel_contig_10201	2405	2100.67	19	2.25074
Phel_contig_10202	3208	2903.67	53	4.54211
Phel_contig_10203	560	278.618	16.6746	14.8928
Phel_contig_10204	733	435.253	24.204	13.838
Phel_contig_10205	692	397.339	18	11.273
Phel_contig_10206	2052	1747.67	54	7.68889
Phel_contig_10207	1324	1019.67	10.1518	2.47749
Phel_contig_10208	874	570.876	10	4.359
Phel_contig_10209	2534	2229.67	45	5.02228
Phel_contig_1021	2525	2220.67	208	23.3082
Phel_contig_10210	515	242.2	0	0
Phel_contig_10211	1261	956.669	13	3.38151
Phel_contig_10212	2958	2653.67	7.0996	0.665757
Phel_contig_10213	1035	730.669	19	6.47086
Phel_contig_10214	750	451.328	82.0741	45.2525
Phel_contig_10215	1092	787.669	6	1.89555
Phel_contig_10216	2521	2216.67	46	5.16399
Phel_contig_10217	760	460.852	38	20.5187
Phel_contig_10218	729	431.561	1	0.576616
Phel_contig_10219	954	649.802	3	1.14887
Phel_contig_1022	991	686.669	2082	754.505
Phel_contig_10220	556	275.324	1	0.903825
Phel_contig_10221	818	516.606	8.40454	4.0484
Phel_contig_10222	4081	3776.67	54.7381	3.60669
Phel_contig_10223	1922	1617.67	47	7.22998
Phel_contig_10224	927	623.014	10	3.99421
Phel_contig_10226	1611	1306.67	23	4.38017
Phel_contig_10227	3501	3196.67	64	4.98208
Phel_contig_10228	1725	1420.67	9	1.57644
Phel_contig_10229	2780	2475.67	138.166	13.888
Phel_contig_1023	5769	5464.67	25.047	1.14056
Phel_contig_10230	1042	737.669	46.5009	15.6866
Phel_contig_10231	2391	2086.67	158	18.8422
Phel_contig_10232	628	337.991	21	15.4612
Phel_contig_10233	645	353.556	9	6.33451
Phel_contig_10234	854	551.435	12.3611	5.57818
Phel_contig_10235	2339	2034.67	86	10.518
Phel_contig_10236	787	486.658	2	1.02267
Phel_contig_10237	1367	1062.67	18.0329	4.22276
Phel_contig_10238	1610	1305.67	5	0.95294
Phel_contig_1024	903	599.156	10.0247	4.1635
Phel_contig_10240	727	429.677	1	0.579144
Phel_contig_10241	1296	991.669	10	2.50935
Phel_contig_10242	754	455.16	0	0
Phel_contig_10243	1805	1500.67	8	1.32658
Phel_contig_10244	1450	1145.67	5	1.08602
Phel_contig_10245	538	260.352	3	2.86741
Phel_contig_10246	2598	2293.67	16.094	1.74607
Phel_contig_10247	1658	1353.67	22.7223	4.17704
Phel_contig_10248	1553	1248.67	15.0442	2.99813
Phel_contig_10249	4929	4624.67	549	29.5407
Phel_contig_1025	2636	2331.67	101.051	10.7846
Phel_contig_10250	628	337.991	1	0.736246
Phel_contig_10251	562	280.292	0	0
Phel_contig_10252	2899	2594.67	37	3.54853
Phel_contig_10253	589	303.551	0	0
Phel_contig_10254	1141	836.669	17	5.0562
Phel_contig_10255	2028	1723.67	2.03425	0.293683
Phel_contig_10256	3882	3577.67	6	0.41733
Phel_contig_10257	2052	1747.67	9	1.28148
Phel_contig_10258	1359	1054.67	119	28.0776
Phel_contig_10259	1030	725.669	16	5.48669
Phel_contig_1026	4956	4651.67	62	3.31674
Phel_contig_10260	540	262.033	37	35.1378
Phel_contig_10261	1051	746.669	40	13.3309
Phel_contig_10262	1895	1590.67	86.2199	13.4883
Phel_contig_10263	1373	1068.67	16	3.72568
Phel_contig_10264	617	328.346	1	0.757875
Phel_contig_10265	2812	2507.67	68	6.74788
Phel_contig_10266	1519	1214.67	2	0.409733
Phel_contig_10267	1591	1286.67	26	5.02846
Phel_contig_10268	910	606.096	0	0
Phel_contig_10269	4551	4246.67	165	9.66862
Phel_contig_1027	5445	5140.67	532	25.7526
Phel_contig_10270	598	311.385	6	4.79493
Phel_contig_10271	1258	953.669	42	10.9592
Phel_contig_10272	1873	1568.67	23	3.64859
Phel_contig_10273	5333	5028.67	284.891	14.0979
Phel_contig_10274	3099	2794.67	18	1.60277
Phel_contig_10275	2746	2441.67	69.417	7.0747
Phel_contig_10276	642	350.773	1	0.709418
Phel_contig_10277	541	262.836	2.02296	1.91528
Phel_contig_10278	1293	988.669	33.3917	8.40458
Phel_contig_10279	2187	1882.67	41	5.41924
Phel_contig_1028	1153	848.669	8.36299	2.45218
Phel_contig_10280	2098	1793.67	6	0.832411
Phel_contig_10281	2130	1825.67	55.4575	7.55905
Phel_contig_10282	3364	3059.67	105	8.53972
Phel_contig_10283	2600	2295.67	31	3.36032
