target_id	length	eff_length	est_counts	tpm
Phel_contig_1	905	607.595	48	6.9908
Phel_contig_10	2138	1839.31	266.597	12.8263
Phel_contig_100	10344	10045.3	2601	22.9127
Phel_contig_1000	4676	4377.31	8662	175.11
Phel_contig_10000	843	546.903	22	3.55969
Phel_contig_10001	1108	809.309	86	9.40338
Phel_contig_10002	3127	2828.31	140.659	4.40088
Phel_contig_10003	1120	821.309	74.3577	8.0116
Phel_contig_10004	712	422.91	94	19.6689
Phel_contig_10005	1319	1020.31	122	10.581
Phel_contig_10006	861	564.501	81	12.6975
Phel_contig_10007	777	483.946	36.044	6.59075
Phel_contig_10008	510	247.487	41	14.6599
Phel_contig_10009	609	330.678	6.12424	1.63888
Phel_contig_1001	1473	1174.31	799	60.2094
Phel_contig_10010	771	478.298	0	0
Phel_contig_10011	1568	1269.31	258.517	18.0228
Phel_contig_10012	692	404.402	210	45.9521
Phel_contig_10013	2373	2074.31	185	7.8922
Phel_contig_10014	793	499.104	59	10.4607
Phel_contig_10015	1463	1164.31	106.843	8.12039
Phel_contig_10016	938	640.096	40.6191	5.61546
Phel_contig_10017	1069	770.309	160.845	18.4775
Phel_contig_10018	846	549.724	219.81	35.3836
Phel_contig_10019	679	392.575	69.054	15.5656
Phel_contig_1002	859	562.501	1	0.157317
Phel_contig_10020	1174	875.309	176	17.7931
Phel_contig_10021	2110	1811.31	584	28.5312
Phel_contig_10022	806	511.481	40	6.92039
Phel_contig_10023	1575	1276.31	24	1.66401
Phel_contig_10024	928	630.175	173	24.2932
Phel_contig_10025	1488	1189.31	367	27.3068
Phel_contig_10026	598	321.005	98	27.0156
Phel_contig_10027	1401	1102.31	852.899	68.469
Phel_contig_10028	543	274.483	0	0
Phel_contig_10029	1102	803.309	113	12.4479
Phel_contig_1003	1146	847.309	245	25.5873
Phel_contig_10030	2857	2558.31	376	13.0057
Phel_contig_10031	2059	1760.31	230.357	11.5801
Phel_contig_10032	935	637.128	79	10.9724
Phel_contig_10033	516	252.238	30	10.5247
Phel_contig_10034	4128	3829.31	489.326	11.3078
Phel_contig_10035	2487	2188.31	50	2.02191
Phel_contig_10036	1004	705.309	4	0.501858
Phel_contig_10037	2471	2172.31	195.292	7.95542
Phel_contig_10038	834	538.189	79	12.9895
Phel_contig_10039	1685	1386.31	100.087	6.3888
Phel_contig_1004	1581	1282.31	288.133	19.8838
Phel_contig_10040	2252	1953.31	445.8	20.1962
Phel_contig_10041	1570	1271.31	108.988	7.58623
Phel_contig_10042	516	252.238	1	0.350824
Phel_contig_10043	2675	2376.31	717	26.7003
Phel_contig_10044	2379	2080.31	335.976	14.2916
Phel_contig_10045	1053	754.309	4	0.469257
Phel_contig_10046	1354	1055.31	131.986	11.0675
Phel_contig_10047	604	326.315	20	5.42366
Phel_contig_10048	4774	4475.31	196.521	3.88586
Phel_contig_10049	1759	1460.31	241	14.604
Phel_contig_1005	669	383.539	2055	474.135
Phel_contig_10050	2528	2229.31	408.076	16.1983
Phel_contig_10051	991	692.413	11	1.40581
Phel_contig_10052	1533	1234.31	151	10.8256
Phel_contig_10053	1349	1050.31	178.024	14.999
Phel_contig_10054	842	545.917	0	0
Phel_contig_10055	1012	713.309	10.1402	1.25796
Phel_contig_10056	605	327.17	61.2953	16.5788
Phel_contig_10057	565	292.636	55	16.6316
Phel_contig_10058	1421	1122.31	125	9.85593
Phel_contig_10059	671	385.244	152.744	35.0857
Phel_contig_1006	680	393.444	181.154	40.744
Phel_contig_10060	1142	843.309	34	3.56773
Phel_contig_10061	959	660.868	0	0
Phel_contig_10062	725	435.126	61	12.4055
Phel_contig_10063	519	254.659	5	1.73744
Phel_contig_10064	1344	1045.31	84	7.11106
Phel_contig_10065	650	366.646	26.8299	6.47547
Phel_contig_10066	805	510.532	50	8.66656
Phel_contig_10067	1839	1540.31	73.1713	4.20371
Phel_contig_10068	1288	989.309	82	7.33469
Phel_contig_10069	2996	2697.31	121	3.96967
Phel_contig_1007	757	465.227	2402.33	456.948
Phel_contig_10070	2396	2097.31	453.685	19.1422
Phel_contig_10071	945	646.999	19	2.59866
Phel_contig_10072	1011	712.309	123.343	15.323
Phel_contig_10073	1739	1440.31	664	40.7955
Phel_contig_10074	857	560.501	139	21.9451
Phel_contig_10075	974	675.635	22.4011	2.93398
Phel_contig_10076	591	314.766	70	19.6793
Phel_contig_10077	1218	919.309	95	9.14454
Phel_contig_10078	1722	1423.31	59	3.6682
Phel_contig_10079	4519	4220.31	547	11.4695
Phel_contig_1008	917	619.441	70.5998	10.0856
Phel_contig_10080	1179	880.309	199	20.004
Phel_contig_10081	516	252.238	41	14.3838
Phel_contig_10082	762	469.861	83.0345	15.6383
Phel_contig_10083	762	469.861	14.4095	2.71382
Phel_contig_10084	648	364.901	75.6811	18.3532
Phel_contig_10085	993	694.378	192.515	24.534
Phel_contig_10086	1909	1610.31	0	0
Phel_contig_10087	1279	980.309	129.288	11.6706
Phel_contig_10088	796	501.978	14	2.46799
Phel_contig_10089	995	696.344	0	0
Phel_contig_1009	2709	2410.31	6489.03	238.236
Phel_contig_10090	2530	2231.31	229	9.08188
Phel_contig_10091	1233	934.309	69.0702	6.54184
Phel_contig_10092	1180	881.309	154.625	15.5257
Phel_contig_10093	689	401.752	47	10.3524
Phel_contig_10094	1244	945.309	216.015	20.2213
Phel_contig_10095	1435	1136.31	116.825	9.09785
Phel_contig_10096	2449	2150.31	439.777	18.098
Phel_contig_10097	503	241.846	45.1146	16.5074
Phel_contig_10098	1041	742.309	145	17.2856
Phel_contig_10099	744	452.843	121.35	23.7132
Phel_contig_101	1984	1685.31	455	23.8909
Phel_contig_1010	4061	3762.31	1458	34.2928
Phel_contig_10100	1727	1428.31	87	5.3901
Phel_contig_10101	1002	703.309	0	0
Phel_contig_10102	587	311.187	2.3561	0.669995
Phel_contig_10103	1633	1334.31	538	35.6801
Phel_contig_10104	5712	5413.31	2634.09	43.0594
Phel_contig_10105	4352	4053.31	706	15.4133
Phel_contig_10106	2694	2395.31	312	11.5264
Phel_contig_10107	3186	2887.31	1092.76	33.4914
Phel_contig_10108	6573	6274.31	679	9.57643
Phel_contig_10109	1009	710.309	13	1.61956
Phel_contig_1011	3851	3552.31	397.913	9.91237
Phel_contig_10110	1167	868.309	6	0.611472
Phel_contig_10111	3878	3579.31	377	9.32056
Phel_contig_10112	841	544.985	95.3427	15.4811
Phel_contig_10113	1177	878.309	427	43.021
Phel_contig_10114	630	349.186	112	28.3832
Phel_contig_10115	691	403.536	16	3.50863
Phel_contig_10116	1824	1525.31	461	26.745
Phel_contig_10117	510	247.487	99	35.3983
Phel_contig_10119	2988	2689.31	478	15.7285
Phel_contig_1012	6979	6680.31	6284	83.2414
Phel_contig_10120	1053	754.309	135	15.8374
Phel_contig_10121	2404	2105.31	374	15.7201
Phel_contig_10122	858	561.501	27	4.25513
Phel_contig_10123	1445	1146.31	35.7025	2.75611
Phel_contig_10124	1142	843.309	467	49.0038
Phel_contig_10125	786	492.516	128.503	23.0883
Phel_contig_10126	824	528.684	54	9.03852
Phel_contig_10127	6932	6633.31	1138.46	15.1876
Phel_contig_10128	954	655.934	81	10.9276
Phel_contig_10129	878	581.086	69	10.5077
Phel_contig_1013	4563	4264.31	7837.96	162.65
Phel_contig_10130	4942	4643.31	1057.86	20.1604
Phel_contig_10131	2252	1953.31	905.754	41.0336
Phel_contig_10132	664	379.029	139	32.4521
Phel_contig_10133	958	659.868	5	0.670521
Phel_contig_10134	1692	1393.31	1250	79.3894
Phel_contig_10135	1382	1083.31	47	3.83924
Phel_contig_10136	646	363.155	70.7471	17.2392
Phel_contig_10137	640	357.9	149.796	37.0371
Phel_contig_10138	2469	2170.31	858	34.9837
Phel_contig_10139	1003	704.309	81	10.177
Phel_contig_1014	1097	798.309	6	0.66509
Phel_contig_10140	2077	1778.31	225.117	11.2021
Phel_contig_10141	574	300.2	11	3.24251
Phel_contig_10142	897	599.731	2	0.295103
Phel_contig_10143	1122	823.309	141.995	15.2619
Phel_contig_10144	3512	3213.31	216	5.94841
Phel_contig_10146	513	249.903	22	7.79025
Phel_contig_10147	2552	2253.31	446.447	17.5327
