target_id	length	eff_length	est_counts	tpm
Phel_contig_1	905	617.305	86	11.6711
Phel_contig_10	2138	1849.41	51931.6	2352.41
Phel_contig_100	10344	10055.4	2481	20.67
Phel_contig_1000	4676	4387.41	7538	143.933
Phel_contig_10000	843	556.652	15	2.25746
Phel_contig_10001	1108	819.407	194	19.8342
Phel_contig_10002	3127	2838.41	212.183	6.26253
Phel_contig_10003	1120	831.407	45.2661	4.56114
Phel_contig_10004	712	431.277	44	8.54692
Phel_contig_10005	1319	1030.41	10	0.813026
Phel_contig_10006	861	574.284	27	3.93868
Phel_contig_10007	777	493.122	17.2134	2.92432
Phel_contig_10008	510	252.322	39	12.9486
Phel_contig_10009	609	337.203	26.9824	6.70352
Phel_contig_1001	1473	1184.41	578	40.8828
Phel_contig_10010	771	487.344	30	5.15703
Phel_contig_10011	1568	1279.41	281.698	18.4454
Phel_contig_10012	692	412.67	378	76.7366
Phel_contig_10013	2373	2084.41	107	4.30046
Phel_contig_10014	793	508.454	107.422	17.6992
Phel_contig_10015	1463	1174.41	68.7726	4.9058
Phel_contig_10016	938	649.829	39.265	5.06197
Phel_contig_10017	1069	780.407	350.111	37.5835
Phel_contig_10018	846	559.61	123.364	18.4679
Phel_contig_10019	679	400.621	36.0169	7.53158
Phel_contig_1002	859	572.313	188	27.5193
Phel_contig_10020	1174	885.407	73	6.90706
Phel_contig_10021	2110	1821.41	450	20.6975
Phel_contig_10022	806	520.937	53	8.52323
Phel_contig_10023	1575	1286.41	4	0.260492
Phel_contig_10024	928	639.99	52	6.80681
Phel_contig_10025	1488	1199.41	156	10.8961
Phel_contig_10026	598	327.43	164	41.9603
Phel_contig_10027	1401	1112.41	1562.93	117.703
Phel_contig_10028	543	279.927	12	3.59129
Phel_contig_10029	1102	813.407	4	0.41197
Phel_contig_1003	1146	857.407	363	35.4677
Phel_contig_10030	2857	2568.41	616	20.0923
Phel_contig_10031	2059	1770.41	696.428	32.9546
Phel_contig_10032	935	646.91	51	6.6045
Phel_contig_10033	516	257.269	7	2.27942
Phel_contig_10034	4128	3839.41	371	8.09512
Phel_contig_10035	2487	2198.41	80	3.04856
Phel_contig_10036	1004	715.407	9	1.05391
Phel_contig_10037	2471	2182.41	204.453	7.84822
Phel_contig_10038	834	548.04	114	17.4263
Phel_contig_10039	1685	1396.41	64.0308	3.84141
Phel_contig_1004	1581	1292.41	604.442	39.1804
Phel_contig_10040	2252	1963.41	248.903	10.6202
Phel_contig_10041	1570	1281.41	222.231	14.5288
Phel_contig_10042	516	257.269	17	5.53573
Phel_contig_10043	2675	2386.41	678	23.8012
Phel_contig_10044	2379	2090.41	215	8.6163
Phel_contig_10045	1053	764.407	36	3.9454
Phel_contig_10046	1354	1065.41	156.511	12.3067
Phel_contig_10047	604	332.717	23	5.79117
Phel_contig_10048	4774	4485.41	195	3.64205
Phel_contig_10049	1759	1470.41	634	36.1214
Phel_contig_1005	669	391.542	693	148.275
Phel_contig_10050	2528	2239.41	124.571	4.66011
Phel_contig_10051	991	702.442	13	1.55041
Phel_contig_10052	1533	1244.41	169	11.3773
Phel_contig_10053	1349	1060.41	218	17.2225
Phel_contig_10054	842	555.68	0	0
Phel_contig_10055	1012	723.407	10	1.15806
Phel_contig_10056	605	333.622	612.045	153.689
Phel_contig_10057	565	298.676	78.2903	21.9594
Phel_contig_10058	1421	1132.41	891	65.9157
Phel_contig_10059	671	393.411	96.9533	20.6457
Phel_contig_1006	680	401.498	104	21.7002
Phel_contig_10060	1142	853.407	92	9.03119
Phel_contig_10061	959	670.647	0	0
Phel_contig_10062	725	443.369	55	10.3923
Phel_contig_10063	519	259.813	63	20.3139
Phel_contig_10064	1344	1055.41	752	59.6913
Phel_contig_10065	650	374.171	90.007	20.1521
Phel_contig_10066	805	519.95	20.0753	3.23456
Phel_contig_10067	1839	1550.41	163.324	8.82505
Phel_contig_10068	1288	999.407	87	7.29273
Phel_contig_10069	2996	2707.41	150.048	4.64292
Phel_contig_1007	757	473.852	1831.15	323.739
Phel_contig_10070	2396	2107.41	525.837	20.9034
Phel_contig_10071	945	656.747	3	0.382681
Phel_contig_10072	1011	722.407	70.6107	8.18846
Phel_contig_10073	1739	1450.41	594	34.3092
Phel_contig_10074	857	570.356	241	35.3985
Phel_contig_10075	974	685.563	31	3.78815
Phel_contig_10076	591	321.191	62	16.1712
